epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
174,0.410735,0.098760,0.964577,0.989548,0.985063,0.975941,04:08
175,0.490163,0.133459,0.964997,0.989392,0.984653,0.976010,04:08
176,0.422290,0.098229,0.964217,0.989917,0.984416,0.975691,04:08
177,0.440058,0.100814,0.964627,0.989602,0.984978,0.975959,04:08
178,0.491366,0.166603,0.964230,0.989246,0.983640,0.975337,04:08
179,0.475873,0.151438,0.963345,0.989361,0.983054,0.974776,04:09
180,0.413023,0.110235,0.964545,0.989373,0.984717,0.975795,04:08
181,0.446932,0.142959,0.963949,0.989125,0.983818,0.975210,04:08
182,0.421602,0.090502,0.964941,0.989468,0.984903,0.976063,04:08
183,0.465365,0.144791,0.963957,0.989050,0.984666,0.975408,04:08
184,0.463226,0.139807,0.963792,0.989054,0.983182,0.974955,04:08
185,0.383765,0.088856,0.964907,0.989794,0.984987,0.976148,04:08
186,0.472910,0.150297,0.964058,0.989238,0.982818,0.975043,04:09
187,0.423468,0.102402,0.964778,0.989740,0.985047,0.976085,04:09
188,0.450165,0.110706,0.964282,0.989248,0.983784,0.975399,04:08
189,0.466003,0.138446,0.964734,0.989028,0.984225,0.975680,04:08
190,0.444177,0.124005,0.963846,0.988954,0.983761,0.975102,04:08
191,0.472402,0.158093,0.963989,0.989009,0.984498,0.975371,04:08
192,0.397109,0.137943,0.964527,0.989022,0.983657,0.975433,04:08
193,0.531380,0.173444,0.964521,0.989131,0.982958,0.975283,04:08
194,0.415560,0.136901,0.964837,0.989093,0.983801,0.975642,04:08
195,0.522520,0.192198,0.964240,0.988875,0.982856,0.975053,04:09
196,0.463578,0.152338,0.964351,0.988907,0.982702,0.975077,04:08
197,0.494073,0.205594,0.963671,0.988813,0.982852,0.974752,04:08
198,0.449755,0.133554,0.964091,0.989079,0.984002,0.975316,04:08
199,0.471734,0.100192,0.964909,0.989477,0.984922,0.976054,04:09
